id,screenName,name,wearGlasses,city,age,income
230484246,None,None,None,None,0,0
472547221,None,None,None,None,0,0
149653743,None,None,None,None,0,0
264626517,None,None,None,None,0,0
1244020339,None,None,None,None,0,0
168710237,None,None,None,None,0,0
4834001782,None,None,None,None,0,0
3159443221,Nazreenexe,Nazreen exe,False,Planet Earth,0,0
827688029934477313,dabyo122,Jeff Filpa,False,,0,0
1335400747,kingtut_eja,king toots,False,,0,0
831386887688380417,arizonaautobots,Optimus Prime,False,"Arizona, USA",0,0
817492583404503040,MarkMagallanes6,Mark Magallanes,False,"New York, NY",0,0
928188883451502592,BennyGozie,Benny Gozie,False,"Lagos, Nigeria",0,0
140040953,None,None,None,None,0,0
14883742,None,None,None,None,0,0
912632316,None,None,None,None,0,0
1125441982652874753,None,None,None,None,0,0
1567937953,None,None,None,None,0,0
993703891249188869,None,None,None,None,0,0
29791384,None,None,None,None,0,0
764643516,None,None,None,None,0,0
61236748,None,None,None,None,0,0
302279119,None,None,None,None,0,0
269317372,None,None,None,None,0,0
302861887,None,None,None,None,0,0
959312039511339008,None,None,None,None,0,0
175760650,None,None,None,None,0,0
153340780,None,None,None,None,0,0
1012318842654257152,None,None,None,None,0,0
1053130817873084418,None,None,None,None,0,0
318792186,None,None,None,None,0,0
716360028,None,None,None,None,0,0
2229645536,None,None,None,None,0,0
74485058,None,None,None,None,0,0
249080110,None,None,None,None,0,0
1099493131832184833,None,None,None,None,0,0
1668654073,None,None,None,None,0,0
75946583,None,None,None,None,0,0
3433210487,None,None,None,None,0,0
808228252569346048,None,None,None,None,0,0
728350190147493888,None,None,None,None,0,0
287727428,None,None,None,None,0,0
1015915306080862210,None,None,None,None,0,0
1151808956,None,None,None,None,0,0
1103899429,None,None,None,None,0,0
63107400,None,None,None,None,0,0
839855588230189056,None,None,None,None,0,0
188860828,None,None,None,None,0,0
815529684163182592,None,None,None,None,0,0
759055509009805312,None,None,None,None,0,0
17382760,None,None,None,None,0,0
926231440873934849,None,None,None,None,0,0
468779325,None,None,None,None,0,0
906585461845569536,None,None,None,None,0,0
53080672,None,None,None,None,0,0
216307120,None,None,None,None,0,0
1512925590,None,None,None,None,0,0
1126525728135061505,None,None,None,None,0,0
1111010515214569473,None,None,None,None,0,0
828762584564248576,None,None,None,None,0,0
315198963,None,None,None,None,0,0
332370405,None,None,None,None,0,0
4817083874,None,None,None,None,0,0
58168487,None,None,None,None,0,0
282931337,None,None,None,None,0,0
33519166,None,None,None,None,0,0
604860589,None,None,None,None,0,0
4556582903,None,None,None,None,0,0
77170575,None,None,None,None,0,0
117865085,None,None,None,None,0,0
3047615151,None,None,None,None,0,0
24928194,None,None,None,None,0,0
1102003624677265408,None,None,None,None,0,0
879274206558650370,None,None,None,None,0,0
154670499,None,None,None,None,0,0
211890745,None,None,None,None,0,0
2479816284,None,None,None,None,0,0
997859638686121984,None,None,None,None,0,0
493034264,None,None,None,None,0,0
970588460972216320,None,None,None,None,0,0
1120707725388910593,None,None,None,None,0,0
218543280,None,None,None,None,0,0
140339517,None,None,None,None,0,0
1126141562562342912,None,None,None,None,0,0
181417163,None,None,None,None,0,0
2161575588,None,None,None,None,0,0
90341577,None,None,None,None,0,0
845535707615543296,None,None,None,None,0,0
1342647696,None,None,None,None,0,0
4150437016,None,None,None,None,0,0
1126258610084950016,None,None,None,None,0,0
1048769794902638593,None,None,None,None,0,0
82599393,None,None,None,None,0,0
73450499,None,None,None,None,0,0
48959668,None,None,None,None,0,0
159101531,None,None,None,None,0,0
3021748455,None,None,None,None,0,0
1032971281648345089,None,None,None,None,0,0
973276428304134144,None,None,None,None,0,0
392265340,None,None,None,None,0,0
2377493707,None,None,None,None,0,0
1003210872334974976,None,None,None,None,0,0
376051414,None,None,None,None,0,0
4857775305,None,None,None,None,0,0
169419658,None,None,None,None,0,0
370038052,None,None,None,None,0,0
101853172,None,None,None,None,0,0
1105461880074747906,None,None,None,None,0,0
16229031,None,None,None,None,0,0
1888921170,None,None,None,None,0,0
861525459644944384,None,None,None,None,0,0
871413746488418304,None,None,None,None,0,0
886212866893905920,None,None,None,None,0,0
605882050,None,None,None,None,0,0
2310594395,None,None,None,None,0,0
188706046,None,None,None,None,0,0
2883974746,None,None,None,None,0,0
312614805,None,None,None,None,0,0
369887701,None,None,None,None,0,0
192415481,None,None,None,None,0,0
3162074952,None,None,None,None,0,0
3347600534,None,None,None,None,0,0
108292008,None,None,None,None,0,0
106459066,None,None,None,None,0,0
977325889,None,None,None,None,0,0
1125957077891895296,None,None,None,None,0,0
906923814843494401,None,None,None,None,0,0
1123245966344114176,None,None,None,None,0,0
117190492,None,None,None,None,0,0
1108768118757830663,None,None,None,None,0,0
395252699,None,None,None,None,0,0
362276407,None,None,None,None,0,0
2425469419,None,None,None,None,0,0
1311661698,anthonbanthon,Anthony,False,"California, USA",0,0
1276562665,IAmAeroslade,Slade,False,The Internet,0,0
2360162995,EthanKaiser117,Ya Boi Kaiser,False,"🅱️alifornia, USA",0,0
248920206,ZelarayanJ,Ioannis,False,"Buenos Aires, Argentina",0,0
1130097494900322304,None,None,None,None,0,0
1131572468672475143,None,None,None,None,0,0
1014531635759345664,None,None,None,None,0,0
1117612280802238464,None,None,None,None,0,0
1120640215515713538,None,None,None,None,0,0
1131167738582450177,None,None,None,None,0,0
748897160402313216,None,None,None,None,0,0
929043375231262720,None,None,None,None,0,0
466688091,None,None,None,None,0,0
1070060944095621120,None,None,None,None,0,0
1131385191316971520,None,None,None,None,0,0
1131558918101110785,None,None,None,None,0,0
1881421938,None,None,None,None,0,0
809668385730662400,None,None,None,None,0,0
2414019415,None,None,None,None,0,0
945621624740511745,None,None,None,None,0,0
2268300492,None,None,None,None,0,0
871732429140242433,None,None,None,None,0,0
313065969,None,None,None,None,0,0
1067153489195880448,None,None,None,None,0,0
210948146,None,None,None,None,0,0
1127915463097319425,None,None,None,None,0,0
1115782563954679819,None,None,None,None,0,0
794790868125450240,None,None,None,None,0,0
897365367948951552,None,None,None,None,0,0
2902058041,None,None,None,None,0,0
312337013,None,None,None,None,0,0
2855711364,None,None,None,None,0,0
1131549380648067073,None,None,None,None,0,0
3099385597,None,None,None,None,0,0
45179391,None,None,None,None,0,0
2829625855,None,None,None,None,0,0
261094877,None,None,None,None,0,0
451534414,None,None,None,None,0,0
847028547264774144,None,None,None,None,0,0
1022631548032610305,None,None,None,None,0,0
807923109411966976,None,None,None,None,0,0
1068454740189691904,None,None,None,None,0,0
1129279625966759936,None,None,None,None,0,0
787982593635586048,None,None,None,None,0,0
851871639121809409,None,None,None,None,0,0
967894632,None,None,None,None,0,0
1131520872186089472,None,None,None,None,0,0
1115759592816902144,None,None,None,None,0,0
967372120266301440,None,None,None,None,0,0
5820642,None,None,None,None,0,0
721650395823517697,None,None,None,None,0,0
970622325308690432,None,None,None,None,0,0
274938127,None,None,None,None,0,0
755385487938887680,None,None,None,None,0,0
463088628,None,None,None,None,0,0
2289851503,None,None,None,None,0,0
1129331728533692417,None,None,None,None,0,0
796710806981320704,None,None,None,None,0,0
68612108,None,None,None,None,0,0
843811391660265472,None,None,None,None,0,0
53749924,None,None,None,None,0,0
824957780054392833,None,None,None,None,0,0
1129953022883143680,None,None,None,None,0,0
1722283729,None,None,None,None,0,0
731528933695356928,None,None,None,None,0,0
2921803128,None,None,None,None,0,0
430148188,None,None,None,None,0,0
1016591281861079040,None,None,None,None,0,0
1064197265399603200,None,None,None,None,0,0
1131453270227148800,None,None,None,None,0,0
4898493676,None,None,None,None,0,0
1129656721897598976,None,None,None,None,0,0
905981114,None,None,None,None,0,0
882880485239668737,None,None,None,None,0,0
307072719,None,None,None,None,0,0
2644139602,None,None,None,None,0,0
3296373822,None,None,None,None,0,0
76918067,None,None,None,None,0,0
1089206560117661701,None,None,None,None,0,0
1706736733,None,None,None,None,0,0
1131477510959652864,None,None,None,None,0,0
401433317,None,None,None,None,0,0
2594501858,None,None,None,None,0,0
1128263775394525184,None,None,None,None,0,0
102495757,None,None,None,None,0,0
948206712888217601,None,None,None,None,0,0
1087614352662900736,None,None,None,None,0,0
876252872756690944,None,None,None,None,0,0
2985942199,None,None,None,None,0,0
1131416590820491264,None,None,None,None,0,0
2370673998,None,None,None,None,0,0
990435820585738240,None,None,None,None,0,0
703136672,None,None,None,None,0,0
878889781135933441,None,None,None,None,0,0
1131255894270853120,None,None,None,None,0,0
261076211,None,None,None,None,0,0
814473687722098688,None,None,None,None,0,0
470384979,None,None,None,None,0,0
1086907246129356803,None,None,None,None,0,0
1048411284734062593,None,None,None,None,0,0
2361992040,None,None,None,None,0,0
2322377917,None,None,None,None,0,0
986552917044817920,None,None,None,None,0,0
4803476001,None,None,None,None,0,0
767021808000245760,None,None,None,None,0,0
1045175239536267265,None,None,None,None,0,0
1109988007740882945,None,None,None,None,0,0
2229552613,None,None,None,None,0,0
1087564752908439552,None,None,None,None,0,0
554729181,None,None,None,None,0,0
1123776218887856128,None,None,None,None,0,0
1122378124941860865,None,None,None,None,0,0
1107297105473875969,None,None,None,None,0,0
1037860918162612225,None,None,None,None,0,0
1129294346048552960,None,None,None,None,0,0
2477516124,None,None,None,None,0,0
2907494697,None,None,None,None,0,0
721211887,None,None,None,None,0,0
1695445063,None,None,None,None,0,0
78196667,None,None,None,None,0,0
37343444,None,None,None,None,0,0
2834650600,None,None,None,None,0,0
2251954573,None,None,None,None,0,0
138860329,None,None,None,None,0,0
132078421,None,None,None,None,0,0
1095817875057713152,None,None,None,None,0,0
984698704824156161,None,None,None,None,0,0
1131425559072763905,None,None,None,None,0,0
3199779604,None,None,None,None,0,0
978730329463803905,None,None,None,None,0,0
721018499871739904,KaoticLaunchPad,Meta The Changeling,False,"Florida, USA",0,0
566815725,Rayons_De_Miel,Breathe.,False,France ,0,0
826790911971643392,freddyeisner,Freddy the YETI ❄️,False,Himalaya,0,0
3873944472,maxtravis_a,Max Travis A.,False,"New York, USA",0,0
4788410435,McrobertsDuncun,dunky,False,,0,0
742815333262712833,ericjohns55,Eric Johns,False,,0,0
718650059995357184,l_Kalysta_l,Kalysta,False,,0,0
815766569221586944,calvinlazaro3,OG1104,False,"Mariveles, Central Luzon",0,0
769277201053253632,thenumberbluee,TheNumberBluee,False,,0,0
705206119464116225,quantumjoss,Hoss Hawes,False,The Top,0,0
2490500126,SepticEyeKat,Katiplier Septiceye,False,Rebel Base,0,0
813516534295490560,KitHowlter,Kit Howlter,False,"Kentucky, USA",0,0
3242216913,Afromango_,❤️ Femboy Skank ❤️,False,You will be prosecuted to the full extent of the jam.,0,0
2424870962,Tttony2x,anthony,False,Ohio,0,0
4504857881,paultoesjohn,Paul Toes,False,,0,0
204459316,AoYagics,Yagi.,False,,0,0
158093791,WavinGroup,Wavin Group,False,"Zwolle, The Netherlands",0,0
322738737,NanaC05,Nancy,False,In my head,0,0
2942668991,nebulacourt,courtney coleman ✫,False,♓️,0,0
2784671363,threetwothree,me323me 🦝,False,"Cramshananteen, Saudi Arabia",0,0
787913600,None,None,None,None,0,0
1122510531468775425,None,None,None,None,0,0
910563890,None,None,None,None,0,0
319461232,None,None,None,None,0,0
1125322629009821696,None,None,None,None,0,0
1087046926011383808,None,None,None,None,0,0
247260661,None,None,None,None,0,0
1086886035290841088,None,None,None,None,0,0
4724188545,None,None,None,None,0,0
157081567,None,None,None,None,0,0
727161477598162944,None,None,None,None,0,0
1125127827295232000,None,None,None,None,0,0
398969548,None,None,None,None,0,0
22319651,None,None,None,None,0,0
751150834025717765,None,None,None,None,0,0
1123904936616636419,None,None,None,None,0,0
1030932865591193600,None,None,None,None,0,0
25494188,None,None,None,None,0,0
2356021095,None,None,None,None,0,0
1124998451173961729,None,None,None,None,0,0
21428134,None,None,None,None,0,0
313440886,None,None,None,None,0,0
316885374,None,None,None,None,0,0
1113901147,None,None,None,None,0,0
176330142,None,None,None,None,0,0
3185056135,None,None,None,None,0,0
932510258152407041,None,None,None,None,0,0
856443285853876225,None,None,None,None,0,0
631022335,None,None,None,None,0,0
134198933,None,None,None,None,0,0
715378428,None,None,None,None,0,0
817674990090940417,None,None,None,None,0,0
1059769780591382530,None,None,None,None,0,0
1030158271032832000,None,None,None,None,0,0
874712285008285700,None,None,None,None,0,0
838710424191307777,None,None,None,None,0,0
723924474,None,None,None,None,0,0
1124934155463266304,None,None,None,None,0,0
7626302,None,None,None,None,0,0
216340512,None,None,None,None,0,0
924281870753333254,None,None,None,None,0,0
126392216,None,None,None,None,0,0
3328640739,None,None,None,None,0,0
517259448,None,None,None,None,0,0
2303521385,None,None,None,None,0,0
3263390133,None,None,None,None,0,0
20633761,None,None,None,None,0,0
1115496007880593408,None,None,None,None,0,0
55548833,None,None,None,None,0,0
4424550616,None,None,None,None,0,0
259189479,None,None,None,None,0,0
3251348526,None,None,None,None,0,0
157998944,None,None,None,None,0,0
1082659789082058752,None,None,None,None,0,0
1278178764,None,None,None,None,0,0
3993511452,None,None,None,None,0,0
1108547215897886720,None,None,None,None,0,0
2955572282,None,None,None,None,0,0
1280600335,None,None,None,None,0,0
35582524,None,None,None,None,0,0
924058669066502144,None,None,None,None,0,0
2308904487,None,None,None,None,0,0
2322227400,None,None,None,None,0,0
2232903188,None,None,None,None,0,0
1470530204,None,None,None,None,0,0
753787718921031680,None,None,None,None,0,0
1594282626,None,None,None,None,0,0
2270921623,birdoisabox,Birdo 🥚🥚,False,"that place i live, ya know?",0,0
733144573,Bitzer_22,Brady Bitz,False,,0,0
754056907673915392,IrishGiron,Irish Giron,False,"Los Angeles, CA",0,0
2417301013,FlummiFlo,MatthiasB.,False,Europa,0,0
178446960,meredithcfrank,Meredith Frank,False,LA | CHI | DC,0,0
787785669099814912,DominicVellensw,Dominic Bourne,False,"Barnsley, England",0,0
771373878698442752,WhoIzMichael,Kimi is a poly boi  ⚡🏳️‍🌈,False,,0,0
742070648902713344,_Finnex,Finnex,False,"Hamburg, Deutschland",0,0
212871504,graelleraE3,➰lga b,False,,0,0
733755009049989121,Spearperson,Holly Spearman,False,,0,0
1497401864,DanielLandry165,Daniel Landry,False,,0,0
1651586407,Catscat111,CatsCat111,False,"Closter, NJ",0,0
1663458066,Souleutions,Souleutions,False,[Have a problem? You're here],0,0
750057868477341696,RRubiess,Guiliani Roberti,False,"Portland, OR",0,0
89153462,None,None,None,None,0,0
1001851701987495936,None,None,None,None,0,0
15529278,None,None,None,None,0,0
1123933068040052738,None,None,None,None,0,0
381027243,None,None,None,None,0,0
797762532,None,None,None,None,0,0
247448787,None,None,None,None,0,0
1563866940,None,None,None,None,0,0
75344330,None,None,None,None,0,0
149543466,None,None,None,None,0,0
386156498,None,None,None,None,0,0
846724739641081857,None,None,None,None,0,0
108438677,None,None,None,None,0,0
4399104672,None,None,None,None,0,0
159495647,None,None,None,None,0,0
3746850202,None,None,None,None,0,0
828721939225120769,None,None,None,None,0,0
68658306,None,None,None,None,0,0
342602156,None,None,None,None,0,0
916963571086581760,None,None,None,None,0,0
214060916,None,None,None,None,0,0
1079635431292108801,None,None,None,None,0,0
2563227090,None,None,None,None,0,0
1288816524,None,None,None,None,0,0
2423292631,None,None,None,None,0,0
44086678,None,None,None,None,0,0
3288636295,None,None,None,None,0,0
3881251643,None,None,None,None,0,0
393915642,None,None,None,None,0,0
1065186976045912064,None,None,None,None,0,0
724292809,None,None,None,None,0,0
14871827,None,None,None,None,0,0
990681318743793664,None,None,None,None,0,0
2221804327,None,None,None,None,0,0
2875541423,None,None,None,None,0,0
288737157,None,None,None,None,0,0
3250564195,None,None,None,None,0,0
424391847,None,None,None,None,0,0
3584588117,None,None,None,None,0,0
3022960455,None,None,None,None,0,0
27464928,None,None,None,None,0,0
1280298240,None,None,None,None,0,0
544124284,None,None,None,None,0,0
2492825414,None,None,None,None,0,0
152854620,None,None,None,None,0,0
1074220991839010816,None,None,None,None,0,0
19213351,None,None,None,None,0,0
614663943,None,None,None,None,0,0
76917723,None,None,None,None,0,0
21566747,None,None,None,None,0,0
2657684519,None,None,None,None,0,0
40662389,None,None,None,None,0,0
280114580,None,None,None,None,0,0
44426684,None,None,None,None,0,0
594525635,None,None,None,None,0,0
84871401,None,None,None,None,0,0
347223286,None,None,None,None,0,0
2940487035,None,None,None,None,0,0
3649028239,None,None,None,None,0,0
55656872,None,None,None,None,0,0
47640808,None,None,None,None,0,0
973179569690652672,None,None,None,None,0,0
3226372619,None,None,None,None,0,0
1485143342,None,None,None,None,0,0
182907975,None,None,None,None,0,0
897193815336902656,None,None,None,None,0,0
4562825420,None,None,None,None,0,0
26712572,None,None,None,None,0,0
941549144912543745,None,None,None,None,0,0
47824122,None,None,None,None,0,0
813032339357863936,None,None,None,None,0,0
1002582033380634626,None,None,None,None,0,0
214919439,None,None,None,None,0,0
311701436,None,None,None,None,0,0
136592057,None,None,None,None,0,0
1031233748044533763,None,None,None,None,0,0
239293834,None,None,None,None,0,0
14953029,None,None,None,None,0,0
998290638,None,None,None,None,0,0
802963710360907776,None,None,None,None,0,0
51356502,None,None,None,None,0,0
1371688201,None,None,None,None,0,0
361862421,None,None,None,None,0,0
4005121034,None,None,None,None,0,0
930041745026506754,None,None,None,None,0,0
232692999,None,None,None,None,0,0
961301288867819521,None,None,None,None,0,0
313802355,None,None,None,None,0,0
488840750,None,None,None,None,0,0
300609398,iamjuanpy,juanpy,False,"Buenos Aires Province, Argentina",0,0
3248882050,GoSageMode,Sunshine Naruto,False,,0,0
1073810586142556162,None,None,None,None,0,0
67979410,None,None,None,None,0,0
889374902255407104,None,None,None,None,0,0
26453730,None,None,None,None,0,0
983534252322013184,None,None,None,None,0,0
797500634,None,None,None,None,0,0
281878450,None,None,None,None,0,0
1127522310728998912,None,None,None,None,0,0
1131135306839707648,None,None,None,None,0,0
452716091,None,None,None,None,0,0
16169735,None,None,None,None,0,0
1111885707407028224,None,None,None,None,0,0
202894144,None,None,None,None,0,0
166439337,None,None,None,None,0,0
244321032,None,None,None,None,0,0
531001922,None,None,None,None,0,0
927187466125299712,None,None,None,None,0,0
985299187150540801,None,None,None,None,0,0
4181550312,None,None,None,None,0,0
3789764717,None,None,None,None,0,0
750438435656044544,None,None,None,None,0,0
1011961238044094466,None,None,None,None,0,0
1649983326,None,None,None,None,0,0
504684904,None,None,None,None,0,0
1131409206601498627,None,None,None,None,0,0
469759972,None,None,None,None,0,0
1131142392189292544,None,None,None,None,0,0
2148433364,None,None,None,None,0,0
1587221647,None,None,None,None,0,0
200755116,None,None,None,None,0,0
1117355591880663040,None,None,None,None,0,0
150893930,None,None,None,None,0,0
355297560,None,None,None,None,0,0
164690575,None,None,None,None,0,0
1131399004137316353,None,None,None,None,0,0
1119706740860362752,None,None,None,None,0,0
564985176,None,None,None,None,0,0
318242403,None,None,None,None,0,0
33315953,None,None,None,None,0,0
372091441,None,None,None,None,0,0
1051789549368692737,None,None,None,None,0,0
1108101734541475841,None,None,None,None,0,0
1106543692813262849,None,None,None,None,0,0
948772724,None,None,None,None,0,0
1064022068591845376,None,None,None,None,0,0
595190365,None,None,None,None,0,0
166413239,None,None,None,None,0,0
3252204571,None,None,None,None,0,0
1022134852043321345,None,None,None,None,0,0
208032959,None,None,None,None,0,0
76853970,None,None,None,None,0,0
978453874133618688,None,None,None,None,0,0
1102099027393339392,None,None,None,None,0,0
1024745796024119297,None,None,None,None,0,0
981924081204367360,None,None,None,None,0,0
1113471373341601794,None,None,None,None,0,0
1054412661344141312,None,None,None,None,0,0
1647626317,None,None,None,None,0,0
94807713,None,None,None,None,0,0
2866398039,None,None,None,None,0,0
1129938802519302146,None,None,None,None,0,0
1119756766802272256,None,None,None,None,0,0
950805906249469952,None,None,None,None,0,0
263948454,None,None,None,None,0,0
53232142,None,None,None,None,0,0
2561031789,None,None,None,None,0,0
1852140768,None,None,None,None,0,0
635875931,None,None,None,None,0,0
1460479950,None,None,None,None,0,0
105717600,None,None,None,None,0,0
108130667,None,None,None,None,0,0
871198038383046656,None,None,None,None,0,0
185720700,None,None,None,None,0,0
929519100346351616,None,None,None,None,0,0
899594704567672832,None,None,None,None,0,0
1131334799946387460,None,None,None,None,0,0
291784864,None,None,None,None,0,0
1130446148341252096,None,None,None,None,0,0
1131349654329790465,None,None,None,None,0,0
1069432432770932736,None,None,None,None,0,0
2159074627,None,None,None,None,0,0
2360098902,None,None,None,None,0,0
1076243409696931840,None,None,None,None,0,0
2882047121,None,None,None,None,0,0
257219072,None,None,None,None,0,0
151844509,None,None,None,None,0,0
836247695668867072,None,None,None,None,0,0
738895270138765312,None,None,None,None,0,0
2841290362,None,None,None,None,0,0
2489608446,None,None,None,None,0,0
907643218577195008,None,None,None,None,0,0
783114939951185921,None,None,None,None,0,0
3735558916,None,None,None,None,0,0
992890905857314816,None,None,None,None,0,0
180724734,None,None,None,None,0,0
192432489,None,None,None,None,0,0
3269473771,None,None,None,None,0,0
1131331911123701761,None,None,None,None,0,0
1106342345354682369,None,None,None,None,0,0
953143596521279489,None,None,None,None,0,0
277250559,None,None,None,None,0,0
2302955562,None,None,None,None,0,0
3421796386,None,None,None,None,0,0
1124894674379055104,None,None,None,None,0,0
939457017437085697,None,None,None,None,0,0
73909033,None,None,None,None,0,0
61741547,None,None,None,None,0,0
85729334,None,None,None,None,0,0
722476958345490434,None,None,None,None,0,0
611773203,None,None,None,None,0,0
18430911,None,None,None,None,0,0
86145383,None,None,None,None,0,0
169130376,None,None,None,None,0,0
3065387347,None,None,None,None,0,0
2224046577,None,None,None,None,0,0
2326581548,None,None,None,None,0,0
28129492,None,None,None,None,0,0
2927157117,None,None,None,None,0,0
1130612099200167936,None,None,None,None,0,0
749814796623704065,None,None,None,None,0,0
1131316067094056960,None,None,None,None,0,0
855498383502585856,None,None,None,None,0,0
717087300,None,None,None,None,0,0
948627732736462848,None,None,None,None,0,0
148763562,None,None,None,None,0,0
1085025601554210817,None,None,None,None,0,0
1131299748923813888,None,None,None,None,0,0
829811047607451649,None,None,None,None,0,0
2853970366,None,None,None,None,0,0
2233715439,None,None,None,None,0,0
881279754,None,None,None,None,0,0
857611698123018241,None,None,None,None,0,0
1131166869782761472,None,None,None,None,0,0
1122060138884608000,None,None,None,None,0,0
142988478,JessiqaAV,Jessica Avedikian,False,"Dubai, UAE",0,0
4197824300,Evans8Quincy,Q_DAWG,False,"New Orleans, LA",0,0
760480979978887168,BuchananBillz,Billz Stone,False,"Florida, USA",0,0
318765773,MyNameIsNaldo,Your Favorite Geek,False,"Los Angeles, CA",0,0
775686026463440896,MydRedci,Myd Redci,False,"Gironde, Aquitaine",0,0
2509915204,JacoPepper,Jacob Pepper,False,"London, England",0,0
162532048,ivonahora,Ivan,False,,0,0
256692972,oraax,Ibrahim,False,Loyola University Chicago,0,0
766618871147167744,joe_joe48433921,Joe,False,,0,0
2545397059,HallieSpoor,Hallie Spoor ,False,"Denver, CO",0,0
118855076,ycatSAllen,Stacy Allen,False,Los Angeles,0,0
4026546610,schramm_alice,Ann Schramm (doglover020) Sobble,False,,0,0
871817208,BlackKnightArmy,kariheley,False,,0,0
721407327866396672,HeyItzMoose,🌈Moose (Loghan)✨I65✨🌈,False,"West Midlands, England",0,0
713585273880383488,PurpleG23799057,Caleb wright 101,False,"Tennessee, USA",0,0
1618319262,Deoxes183,deoxes,False,"zaragoza , Aragon",0,0
3397549618,PubertPlays,MrPlays,False,"Kentucky, USA",0,0
3235194198,jantkelley,Jan Thompson-Kelley,False,,0,0
3054380737,BsPinnacle,Incognito Jim,False,Canada! Burrr its cold out..,0,0
2347959654,lindraper63,lin draper,False,Sacramento,0,0
1319316306,Jprincemassey,Jprincemassey,False,,0,0
3196797812,2centstheatre,2Cents Theatre Group,False,"Hollywood, Los Angeles",0,0
290335396,DJDrumShot,➫░TripNotiza░♪♫♬,False,Berlin,0,0
2322883638,ShilohLich,Shiloh Lichowid,False,,0,0
1049952120735232000,None,None,None,None,0,0
4101504373,None,None,None,None,0,0
718516835411501056,None,None,None,None,0,0
940119565,None,None,None,None,0,0
283769265,None,None,None,None,0,0
14506500,None,None,None,None,0,0
3673124772,None,None,None,None,0,0
267990989,None,None,None,None,0,0
1098775300169641984,None,None,None,None,0,0
854928687963230208,None,None,None,None,0,0
329142373,None,None,None,None,0,0
1148998596,None,None,None,None,0,0
52030739,None,None,None,None,0,0
968943288265920514,None,None,None,None,0,0
2721283790,None,None,None,None,0,0
341619731,None,None,None,None,0,0
837040858444754954,None,None,None,None,0,0
1084076232847720449,None,None,None,None,0,0
14263917,None,None,None,None,0,0
574470852,None,None,None,None,0,0
815404152,None,None,None,None,0,0
45335770,None,None,None,None,0,0
1061349488596582400,None,None,None,None,0,0
49053803,None,None,None,None,0,0
813932618,None,None,None,None,0,0
260335117,None,None,None,None,0,0
1060712663536136192,None,None,None,None,0,0
1122815720591699968,None,None,None,None,0,0
745298894926405632,None,None,None,None,0,0
195359469,None,None,None,None,0,0
4078045098,None,None,None,None,0,0
853262035030745088,None,None,None,None,0,0
393837526,None,None,None,None,0,0
1087080568603504642,None,None,None,None,0,0
13934252,None,None,None,None,0,0
16434200,None,None,None,None,0,0
148638514,None,None,None,None,0,0
1003763595061223425,None,None,None,None,0,0
833458354693378053,None,None,None,None,0,0
916232277268533248,None,None,None,None,0,0
2168817936,None,None,None,None,0,0
378502748,None,None,None,None,0,0
3034034115,None,None,None,None,0,0
1117040033188466688,None,None,None,None,0,0
990982141759709184,None,None,None,None,0,0
17003611,None,None,None,None,0,0
465160687,None,None,None,None,0,0
621052327,None,None,None,None,0,0
1123253319961534465,None,None,None,None,0,0
1099366950612930560,None,None,None,None,0,0
20286715,None,None,None,None,0,0
2535229204,None,None,None,None,0,0
31485714,None,None,None,None,0,0
151311308,None,None,None,None,0,0
25209718,None,None,None,None,0,0
2389990573,JonMalz,Wookie Goldberg,False,,0,0
3557142740,StephenChuck,chuck 👾,False,La Carlota City,0,0
539144387,dcjohnson101,darius johnosn,False,,0,0
4847814623,MidnightCTC,Midnight Central Theatre Co.,False,"LAX, ATX",0,0
60873203,AndreaNagy,Andrea Nagy,False,"Budapest,Hungary",0,0
714203972295262208,sydneymy1,Sydney Myers,False,,0,0
474343068,TravNogard,Nogard the🐉,False,"Bridgeville, CA",0,0
402873854,GonzaloMorago,Uvogin,False,Madrid,0,0
304937206,SimonNeroson,Simon Chambers,False,United Kingdom,0,0
18754077,natekid,NateKid Lombardi,False,NYC,0,0
4870620471,Regs_sareph,regs,False,"Naples, Campania",0,0
2310376146,ValentinaDeppa,ValentinaDeppa,False,,0,0
979216520,Pcreepers,Petacreepers23,False,España,0,0
716282779093311488,CyranoThePlay,Cyrano,False,"Los Angeles, CA",0,0
68974621,None,None,None,None,0,0
1381241,None,None,None,None,0,0
1291341835,None,None,None,None,0,0
13623602,None,None,None,None,0,0
334832121,None,None,None,None,0,0
87799983,None,None,None,None,0,0
1314271284,None,None,None,None,0,0
1082450315188862976,None,None,None,None,0,0
1114106082606055424,None,None,None,None,0,0
262541029,None,None,None,None,0,0
813479067152420864,None,None,None,None,0,0
740717101,None,None,None,None,0,0
169198366,None,None,None,None,0,0
708245566841626624,None,None,None,None,0,0
21402666,None,None,None,None,0,0
39630550,None,None,None,None,0,0
390574877,None,None,None,None,0,0
21218553,None,None,None,None,0,0
984692562,None,None,None,None,0,0
1009497036,None,None,None,None,0,0
1027181713,None,None,None,None,0,0
1097915417044180992,None,None,None,None,0,0
185967744,None,None,None,None,0,0
81281522,None,None,None,None,0,0
244105162,None,None,None,None,0,0
1034230318549684228,None,None,None,None,0,0
69910939,None,None,None,None,0,0
320126137,None,None,None,None,0,0
67520345,None,None,None,None,0,0
14685526,None,None,None,None,0,0
717439640219860994,None,None,None,None,0,0
3239787618,None,None,None,None,0,0
942503238712156160,None,None,None,None,0,0
105774738,None,None,None,None,0,0
45398139,None,None,None,None,0,0
